prompt_id,source,current_label,bucket,notes,prompt_preview
tc-mid-0219,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a concurrent worker pool in Go with graceful shutdown.
tc-mid-0220,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write SQL to identify gaps in a sequence of invoice numbers per customer.
tc-mid-0221,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Design a JavaScript function to perform deep clone while handling arrays, object"
tc-mid-0222,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Create a Docker Compose stack for app, postgres, redis, and nginx with sensible "
tc-mid-0223,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Build a Python ETL script that loads CSV files, cleans data, and inserts rows in"
tc-mid-0224,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a union-find data structure in Java.
tc-mid-0225,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a reusable Vue 3 component for modal dialogs with keyboard and backdrop ha
tc-mid-0226,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a Bash script that compares package versions across multiple Linux hosts 
tc-mid-0227,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a TypeScript function that narrows API response variants with discriminate
tc-mid-0228,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Python web scraper that respects robots.txt and rate limits requests.
tc-mid-0229,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement topological sort in Go and detect cycles.
tc-mid-0230,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write SQL to compute cohort retention by signup month.
tc-mid-0231,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a PHP service class for sending transactional emails with retry logic.
tc-mid-0232,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Java service that consumes messages from Kafka and stores processed offs
tc-mid-0233,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Python decorator that caches results with TTL expiration.
tc-mid-0234,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement an autocomplete engine using a trie and frequency ranking.
tc-mid-0235,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a React form using react-hook-form with dynamic nested fields and validat
tc-mid-0236,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Bash deployment script with rollback support on failure.
tc-mid-0237,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a small Ansible playbook to install Docker and deploy a containerized app.
tc-mid-0238,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Rust CLI that walks directories and finds files larger than a size thres
tc-mid-0239,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a binary heap in Python and use it to solve a scheduling problem.
tc-mid-0240,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Design a database schema for a multi-tenant SaaS app with organizations, users, "
tc-mid-0241,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a .NET API endpoint that streams large CSV exports without loading everyt
tc-mid-0242,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write SQL to find the latest row per group using window functions.
tc-mid-0243,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Implement a JavaScript event emitter with on, off, once, and emit."
tc-mid-0244,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Python microservice that exposes Prometheus metrics and health checks.
tc-mid-0245,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a Nginx config for reverse proxying multiple apps with TLS termination.
tc-mid-0246,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Go HTTP middleware for structured request logging and panic recovery.
tc-mid-0247,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a markdown-to-HTML converter for a limited syntax subset.
tc-mid-0248,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a React drag-and-drop kanban board with persisted ordering.
tc-mid-0249,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Python function to validate and normalize IPv4 CIDR inputs.
tc-mid-0250,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a SQL query that calculates inventory balances from transaction history.
tc-mid-0251,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a Java parser for arithmetic expressions with operator precedence.
tc-mid-0252,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a Dockerfile optimized for small image size and reproducible builds.
tc-mid-0253,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a Bash script that audits permissions on sensitive files and emits a repor
tc-mid-0254,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Python asyncio script that fetches multiple URLs concurrently with timeo
tc-mid-0255,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a red-black tree or AVL tree in C++.
tc-mid-0256,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Create a reusable TypeScript API client with retries, timeout, and typed respons"
tc-mid-0257,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a SQL query for detecting overlapping bookings per room.
tc-mid-0258,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Flask app with CSRF-protected forms and server-side sessions.
tc-mid-0259,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a Go function that merges k sorted linked lists.
tc-mid-0260,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a Helm chart for a stateless web service with liveness and readiness prob
tc-mid-0261,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,"Write a Python test suite with pytest fixtures, parametrization, and mocks for a"
tc-mid-0262,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a React component that virtualizes a long list for performance.
tc-mid-0263,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a Java thread-safe bounded blocking queue.
tc-mid-0264,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a Bash script that parses INI-style config files robustly.
tc-mid-0265,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write SQL to calculate median order value per month.
tc-mid-0266,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Python API wrapper for a third-party service with pagination abstraction
tc-mid-0267,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement a segment tree in C++ for range sum queries and updates.
tc-mid-0268,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Create a CI pipeline that runs matrix builds across Python versions.
tc-mid-0269,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Write a TypeScript function to generate a strongly typed route map from a config
tc-mid-0270,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Build a Ruby service object that wraps an external API with circuit breaker beha
tc-mid-0271,training_corpus.json,mid,needs relabel,handcrafted mid -- needs cheapest (model_tier + effort) route label for v3,Implement graph BFS and DFS iteratively in Java.
